"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated;"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio indicates whether this is a real chromatographic peak."	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"instrumentName"	"instrumentSerialNumber"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35.d"	"69714ce1-b192-43c4-82bb-2ac04d324883"	"beta-alanine"	""	"C13H14N3O3^1+"	"M+nH"	"260.1032"	"260.1030"	"0.87"	"0.00023"	"0.23"	"32804.85"	"104214"	"47137"	"3.2"	"+++"	"3"	"2.28"	"2.30"	"-0.02"	"VALID"	"75.353"	"I"	"2"	"2"	"2"	"255"	"e9e57dc9-3eb3-47f9-a632-e0919b467601"	"QUALITYCONTROL"	"no"	"beta-alanine-13C3,15N"	"2.28"	"19119"	"8659"	"1.00"	"5.451"	"5.444"	"721.8"	"VALID"	""	""	""	"75.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"75.353 units"	"75.000 units"	""	""	""	"IN_BATCH"	"0.9910"	"100.47"	"6aae4112-e49c-4d3c-8592-ce6528623bb7"	""	""	""	""	""	""	"1.98"	"0.47"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35"	""	"-0.227"	"-0.155"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"47700"	""	""	"2"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35.d"	"a5f0fc2a-a8d9-40ea-a54a-abb0ceb1d232"	"beta-alanine-13C3,15N [IS]"	""	"C10^13C3H14N2^15NO3^1+"	"M+nH"	"264.1103"	"264.1101"	"0.95"	"0.00025"	"0.25"	"30845.39"	"19119"	"8520"	"16.1"	"+++"	"3"	"2.28"	"2.30"	"-0.02"	"VALID"	"0.805"	"I"	"2"	"2"	"2"	"255"	"1915a9ee-8b70-42e6-9bfb-0f8fcd7ae354"	"QUALITYCONTROL"	"no"	""	""	""	""	""	""	""	"119.7"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.805 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7066"	"80.52"	"6aae4112-e49c-4d3c-8592-ce6528623bb7"	""	""	""	""	""	""	"1.96"	"-19.48"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35"	""	"-0.250"	"-0.155"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"8659"	""	""	"2"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35.d"	"a29e8d9e-6049-4be9-8e1f-0fe87236629e"	"beta-aminoisobutyric acid"	""	"C14H16N3O3^1+"	"M+nH"	"274.1189"	"274.1186"	"0.98"	"0.00027"	"0.27"	"33541.56"	"97221"	"47798"	"5.4"	"+++"	"3"	"2.76"	"2.75"	"0.01"	"VALID"	"69.252"	"I"	"2"	"2"	"2"	"255"	"0065044f-d6de-40ef-bdfe-f016d8bea553"	"QUALITYCONTROL"	"no"	"Proline-13C5,15N"	"2.81"	"17130"	"5241"	"0.98"	"5.676"	"9.121"	"677.2"	"VALID"	""	""	""	"75.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"69.252 units"	"75.000 units"	""	""	""	"IN_BATCH"	"0.9982"	"92.34"	"6aae4112-e49c-4d3c-8592-ce6528623bb7"	""	""	""	""	""	""	"1.86"	"-7.66"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_QC03_35"	""	"-0.270"	"-0.185"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"48568"	""	""	"2"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"dc41a505-15ac-48d5-a247-52c24b330cff"	"1-methylhistidine"	""	"C17H18N5O3^1+"	"M+nH"	"340.1420"	"340.1404"	"4.66"	"0.00159"	"1.59"	"30687.62"	"649"	"332"	"94.3"	"---"	"0"	"2.75"	"2.77"	"-0.02"	"VALID"	"4.299"	"I"	"0"	"1"	"2"	"255"	"0fa2ea76-c2f4-4dee-b282-1fcb972f1ac6"	"SAMPLE"	"no"	"Arginine-13C6,15N4"	"2.75"	"4578"	"1302"	"1.00"	"0.142"	"0.255"	"9.119"	"VALID"	""	""	""	""	"2.000"	"no"	"•"	"••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"4.299 units"	""	""	""	""	"IN_BATCH"	"0.9940"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"1.92"	""	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-1.587"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"332"	""	""	"2"	"1"	""	""	""	"-"	""	"••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"6b0189d2-2fb7-4ab1-b593-cb02860170d4"	"3-methylhistidine"	""	"C17H18N5O3^1+"	"M+nH"	"340.1401"	"340.1404"	"-0.89"	"-0.00030"	"-0.30"	"35242.31"	"308"	"124"	"72.1"	"---"	"0"	"2.66"	"2.68"	"-0.02"	"VALID"	"3.431"	"I"	"0"	"2"	"2"	"255"	"a3a14008-0c76-4a8d-8b6a-af3826f677b7"	"SAMPLE"	"no"	"Histidine-13C6,15N3"	"2.47"	"4106"	"1326"	"1.08"	"0.075"	"0.094"	"3.423"	"VALID"	""	""	""	""	"2.000"	"no"	"•"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"3.431 units"	""	""	""	""	"IN_BATCH"	"0.9977"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"2.71"	""	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"0.304"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"yes"	""	""	""	"RED"	""	""	"124"	""	""	"2"	"1"	""	""	""	"-"	""	"•••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"673f763b-fcec-4f6b-972f-75afe9cdb84a"	"4--hydroxyproline"	""	"C15H16N3O4^1+"	"M+nH"	"302.1140"	"302.1135"	"1.57"	"0.00048"	"0.48"	"29997.42"	"8852"	"2700"	"46.3"	"+++"	"3"	"1.70"	"1.70"	"-0.00"	"VALID"	"13.205"	"I"	"2"	"2"	"2"	"255"	"3706a0b9-58c2-43ed-8155-43c946870632"	"SAMPLE"	"no"	"Asparagine-13C4,15N2"	"1.98"	"13895"	"4157"	"0.86"	"0.637"	"0.650"	"98.06"	"VALID"	""	""	""	""	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"13.205 units"	""	""	""	""	"IN_BATCH"	"0.9974"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"2.95"	""	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.476"	"-0.155"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2700"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"4db89dd3-b326-46eb-af82-c7f5dc98d941"	"Alanine"	""	"C13H14N3O3^1+"	"M+nH"	"260.1032"	"260.1030"	"1.06"	"0.00028"	"0.28"	"33036.03"	"255291"	"110576"	"3.4"	"+++"	"3"	"2.60"	"2.60"	"0.00"	"VALID"	"369.468"	"I"	"2"	"2"	"2"	"255"	"65221881-1785-4d1a-89f9-c37b3325d090"	"SAMPLE"	"no"	"Alanine-13C3,15N"	"2.60"	"18490"	"8224"	"1.00"	"13.807"	"13.446"	"3065"	"VALID"	""	""	""	""	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"369.468 units"	""	""	""	""	"IN_BATCH"	"0.9958"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"2.07"	""	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.275"	"-0.225"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"110576"	""	""	"2"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"2ef28a61-03bf-4389-b435-6cd6292d7598"	"Alanine-13C3,15N [IS]"	""	"C10^13C3H14N2^15NO3^1+"	"M+nH"	"264.1101"	"264.1101"	"0.27"	"0.00007"	"0.07"	"30352.09"	"18490"	"8220"	"68.3"	"---"	"0"	"2.60"	"2.60"	"0.00"	"VALID"	"3.705"	"I"	"0"	"2"	"2"	"255"	"558ec06c-05e0-4f5f-b101-bf209a9ed439"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"102.7"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"3.705 units"	"1.000 units"	""	"RED"	""	"SINGLE_POINT"	"0.6985"	"370.51"	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"2.01"	"270.51"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.071"	"-0.225"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"8224"	""	""	"2"	"1"	""	""	""	"-"	""	"•••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"c683bcdc-ddbd-4618-897c-0de1ce8c387a"	"Aminoadipic acid"	""	""	"M+nH"	""	"332.1241"	""	""	""	""	""	""	""	""	"255"	""	"1.38"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"SAMPLE"	"no"	"Serine-13C3,15N"	"2.03"	"13007"	"3874"	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"82cee4e8-5ce1-4117-bea2-2af47ecf2260"	"Arginine"	""	"C16H21N6O3^1+"	"M+nH"	"345.1671"	"345.1670"	"0.45"	"0.00016"	"0.16"	"30696.27"	"11812"	"3125"	"11.9"	"+++"	"3"	"2.75"	"2.77"	"-0.02"	"VALID"	"60.561"	"I"	"2"	"2"	"2"	"255"	"b341e5b6-7357-49f5-95e5-add74d5ae75d"	"SAMPLE"	"no"	"Arginine-13C6,15N4"	"2.75"	"4578"	"1302"	"1.00"	"2.580"	"2.400"	"198.8"	"VALID"	""	""	""	""	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"3"	"2"	"1"	"1"	"units"	"60.561 units"	""	""	""	""	"IN_BATCH"	"0.9977"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.50"	""	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.156"	"0.100"	""	"0.006"	""	""	"M+nH"	"175.119"	"171.055"	"70.065"	""	""	"NONE"	"no"	""	""	""	""	""	""	"3125"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"f19bf198-6671-4b28-88a3-97cf83377ea9"	"Arginine-13C6,15N4 [IS]"	""	"C10^13C6H21N2^15N4O3^1+"	"M+nH"	"355.1756"	"355.1752"	"0.94"	"0.00033"	"0.33"	"32030.02"	"4578"	"1302"	"5.0"	"+++"	"3"	"2.75"	"2.77"	"-0.02"	"VALID"	"3.661"	"I"	"2"	"2"	"2"	"255"	"e5e6599c-990b-431a-bd78-b059bcdf08e7"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"79.28"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"3.661 units"	"1.000 units"	""	"RED"	""	"SINGLE_POINT"	"0.6850"	"366.14"	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.22"	"266.14"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.334"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"1302"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"592439f6-0540-4abb-b192-b217d581c13d"	"Asparagine"	""	"C14H15N4O4^1+"	"M+nH"	"303.1092"	"303.1088"	"1.44"	"0.00044"	"0.44"	"30305.11"	"15626"	"4704"	"15.7"	"+++"	"3"	"1.98"	"2.00"	"-0.02"	"VALID"	"30.833"	"I"	"2"	"2"	"2"	"255"	"c5ef5cfc-1568-4a90-981f-2c761f5f43a7"	"SAMPLE"	"no"	"Asparagine-13C4,15N2"	"1.98"	"13895"	"4157"	"1.00"	"1.125"	"1.132"	"2964"	"VALID"	""	""	""	""	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"30.833 units"	""	""	""	""	"IN_BATCH"	"0.9983"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.01"	""	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.435"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"4704"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"c50a3953-4fd2-49fc-b619-0eced97e27f2"	"Asparagine-13C4,15N2 [IS]"	""	"C10^13C4H15N2^15N2O4^1+"	"M+nH"	"309.1165"	"309.1163"	"0.69"	"0.00021"	"0.21"	"30587.47"	"13895"	"4157"	"12.9"	"+++"	"3"	"1.98"	"2.00"	"-0.02"	"VALID"	"3.799"	"I"	"2"	"2"	"2"	"255"	"839dc5e2-ad80-45fe-a6b8-10ba94f30033"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"83.31"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"3.799 units"	"1.000 units"	""	"RED"	""	"SINGLE_POINT"	"0.7581"	"379.95"	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.00"	"279.95"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.214"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"4157"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"5a14fc71-2c44-410a-9b6e-0bd97d52fbe3"	"Aspartic acid"	""	"C14H14N3O5^1+"	"M+nH"	"304.0930"	"304.0928"	"0.56"	"0.00017"	"0.17"	"28196.89"	"4030"	"1052"	"108.6"	"---"	"0"	"1.02"	"1.00"	"0.02"	"VALID"	"9.766"	"I"	"0"	"2"	"2"	"255"	"d36c23f4-df9b-42ca-8ab9-76129f0af2fd"	"SAMPLE"	"no"	"Aspartic acid-13C4,15N"	"1.02"	"10009"	"2564"	"1.00"	"0.403"	"0.411"	"366.2"	"VALID"	""	""	""	""	"2.000"	"no"	"•"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"9.766 units"	""	""	""	""	"IN_BATCH"	"0.9916"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.59"	""	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.170"	"-0.165"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"1052"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"d1c82303-375b-423a-93ee-39943f8a20d8"	"Aspartic acid-13C4,15N [IS]"	""	"C10^13C4H14N2^15NO5^1+"	"M+nH"	"309.1034"	"309.1033"	"0.33"	"0.00010"	"0.10"	"30639.74"	"10009"	"2564"	"11.8"	"+++"	"3"	"1.02"	"1.00"	"0.02"	"VALID"	"3.559"	"I"	"2"	"2"	"2"	"255"	"14b12b19-ed4b-4e0c-9d58-6bf91812bfde"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"501.0"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"3.559 units"	"1.000 units"	""	"RED"	""	"SINGLE_POINT"	"0.7393"	"355.88"	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.57"	"255.88"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"-0.100"	"-0.165"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"2564"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"23e4fac7-99f7-41ae-b6d6-df83cccd21a2"	"Citrulline"	""	"C16H20N5O4^1+"	"M+nH"	"346.1508"	"346.1510"	"-0.50"	"-0.00017"	"-0.17"	"29756.40"	"12548"	"3793"	"112.1"	"+"	"1"	"2.36"	"2.37"	"-0.01"	"VALID"	"33.437"	"I"	"1"	"2"	"2"	"255"	"fa5ac159-cc4c-4a08-82a6-eee554c99387"	"SAMPLE"	"no"	"Citrulline-13C5"	"2.36"	"9744"	"2983"	"1.00"	"1.288"	"1.272"	"1112"	"VALID"	""	""	""	""	"2.000"	"no"	"••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"33.437 units"	""	""	""	""	"IN_BATCH"	"0.9920"	""	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"2.99"	""	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"0.172"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"3793"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37.d"	"738001a0-bf15-4428-9f42-f8704c0bffad"	"Citrulline-13C5 [IS]"	""	"C11^13C5H20N5O4^1+"	"M+nH"	"351.1677"	"351.1678"	"-0.10"	"-0.00003"	"-0.03"	"32016.06"	"9744"	"2983"	"9.4"	"+++"	"3"	"2.36"	"2.37"	"-0.01"	"VALID"	"3.867"	"I"	"2"	"2"	"2"	"255"	"46267e37-7308-414a-89c8-8dc026d7a196"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"64.13"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"3.867 units"	"1.000 units"	""	"RED"	""	"SINGLE_POINT"	"0.7559"	"386.70"	"f88be3ef-d870-4167-ba57-cc0ea1214bb1"	""	""	""	""	""	""	"3.00"	"286.70"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_DWA01028_98_37"	""	"0.034"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2983"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
