"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio"	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"Calibration function term"	"Q0 Height"	"Q1 Height"	"Q2 Height"	"Q3 Height"	"Q4 Height"	"Q5 Height"	"Q0 Area"	"Q1 Area"	"Q2 Area"	"Q3 Area"	"Q4 Area"	"Q5 Area"	"Acquisition Date"	"Reprocessing Date"	"Analyte Tags"	"Acquisition Method"	"Reprocessing Method"	"instrumentName"	"instrumentSerialNumber"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"59e59ee5-3778-4f55-8a2c-7cc3b0839894"	"Glycochnodeoxycholic acid (GCDCA)"	""	""	"(-) 448.3 > 74.1 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"8518365"	"2249104"	""	"+"	"1"	"7.06"	"7.20"	"-0.14"	"VALID"	"360.0"	""	"255"	"255"	"1"	"255"	"d1c45497-06a1-4d3f-b8c5-6dec5e3ea222"	"SAMPLE"	"no"	"GCDCA-d4"	"7.16"	"88315"	"23324"	"0.99"	"96.454"	"96.429"	"5288"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"360.0 units"	""	""	""	""	"IN_BATCH"	"0.9992"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.58"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 448.3 > 74.1 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"2251564"	""	""	"4"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"0.2695x - 0.5639"	"2249104"	""	""	""	""	""	"8518365"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"ec3ee319-5183-4d23-beac-83fa93e3e6ea"	"Glycocholic acid (GCA)"	""	""	"(-) 464.3 > 74.1 [36.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"693841"	"177473"	""	"++"	"2"	"5.85"	"5.88"	"-0.03"	"VALID"	"34.4"	""	"255"	"255"	"2"	"255"	"765b8c17-5465-45a3-9bd4-1782d1020452"	"SAMPLE"	"no"	"GCA-d4"	"5.85"	"112829"	"31507"	"1.00"	"6.149"	"5.633"	"1198"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"34.4 units"	""	""	""	""	"IN_BATCH"	"0.9935"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.50"	""	"1"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 464.3 > 74.1 [36.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"178606"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.1782x + 0.01500"	"177473"	""	""	""	""	""	"693841"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"5adfdf40-0b92-4a4d-b8db-8e3053dc903c"	"Glycodeoxycholic acid (GDCA)"	""	""	"(-) 448.3 > 74.2 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"3891418"	"1012723"	""	"++"	"2"	"7.40"	"7.44"	"-0.04"	"VALID"	"226.4"	""	"255"	"255"	"2"	"255"	"e0761e1e-9448-49fc-884b-6a98b7cbb08e"	"SAMPLE"	"no"	"GDCA-d4"	"7.39"	"154469"	"39511"	"1.00"	"25.192"	"25.631"	"1533"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"226.4 units"	""	""	""	""	"IN_BATCH"	"0.9932"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.66"	""	"1"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 448.3 > 74.2 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"1014932"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.1115x - 0.06227"	"1012723"	""	""	""	""	""	"3891418"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"b3d73643-dff6-4319-b3e3-580c83876cb4"	"Glycolithocholic acid (GLCA)"	""	""	"(-) 432.3 > 74.1 [33.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"232053"	"56601"	""	"+"	"1"	"8.43"	"8.33"	"0.10"	"VALID"	"9.3"	""	"255"	"255"	"1"	"255"	"6206768f-a9c9-4b77-886f-b203ac6c1856"	"SAMPLE"	"no"	"GLCA-d4"	"8.42"	"273524"	"71884"	"1.00"	"0.848"	"0.787"	"409.0"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"9.3 units"	""	""	""	""	"IN_BATCH"	"0.9995"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.86"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 432.3 > 74.1 [33.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"59054"	""	""	"4"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"0.09306x - 0.02106"	"56601"	""	""	""	""	""	"232053"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"824d9b99-3ca4-49f6-9a21-4bf918ea0d12"	"Glycoursodeoxycholic acid (GUDCA)"	""	""	"(-) 448.3 > 74.2 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"558464"	"152997"	""	"++"	"2"	"5.02"	"5.05"	"-0.03"	"VALID"	"155.5"	""	"255"	"255"	"2"	"255"	"f6b3c6a7-0ad8-496c-a185-548cb24baf1a"	"SAMPLE"	"no"	"GUDCA-d4"	"5.01"	"143374"	"39512"	"1.00"	"3.895"	"3.872"	"17391"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"155.5 units"	""	""	""	""	"IN_BATCH"	"0.9988"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.44"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 448.3 > 74.2 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"153041"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.02516x - 0.01832"	"152997"	""	""	""	""	""	"558464"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"d75e192d-6c22-4e28-82a2-db55a60263b5"	"LCA-d4 [IS]"	""	""	"(-) 379.5 > 379.3 [20.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"425291"	"94518"	""	"++"	"2"	"10.48"	"10.50"	"-0.02"	"VALID"	"1.3"	""	"255"	"255"	"2"	"255"	"c0a9f569-7909-4918-b5e0-cf2a20a8633d"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"53.64"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"2"	"0"	"1"	"1"	"units"	"1.3 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9952"	"133.65"	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"4.13"	"33.65"	"0"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 379.5 > 379.3 [20.0V]"	"(-) 379.5 > 255.2 [15.0V]"	"(-) 379.5 > 272.4 [51.0V]"	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"103848"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"318219x + 0.0"	"94518"	""	""	""	""	""	"425291"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"c383d17a-c390-4ef2-8f2d-2ed35bd58af8"	"Lithocholic acid (LCA)"	""	""	"(-) 375.2 > 217.0 [15.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"58299"	"13949"	""	"++"	"2"	"10.49"	"10.50"	"-0.01"	"VALID"	"5.5"	""	"255"	"255"	"2"	"255"	"e8bbca60-b6bb-418f-b9ec-28e02658eaa2"	"SAMPLE"	"no"	"LCA-d4"	"10.48"	"425291"	"103848"	"1.00"	"0.137"	"0.134"	"26.63"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"5.5 units"	""	""	""	""	"IN_BATCH"	"0.9970"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.86"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 375.2 > 217.0 [15.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"19479"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.01943x + 0.03060"	"13949"	""	""	""	""	""	"58299"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"575baf3a-a8f6-4080-8129-824605cfcaec"	"TCA-d4 [IS]"	""	""	"(-) 518.6 > 80.1 [66.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"56211"	"15287"	""	"---"	"0"	"5.98"	"6.02"	"-0.04"	"VALID"	"1.4"	""	"255"	"255"	"2"	"0"	"a8f310ab-5629-4915-b91e-ce97b82a3bd6"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"27746"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"1.4 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9511"	"139.14"	"848c655c-c5dc-45fd-94da-78386340e126"	""	"0.387"	""	""	""	""	"3.50"	"39.14"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 518.6 > 80.1 [66.0V]"	"(-) 518.6 > 124.1 [55.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"15287"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"56271x + 0.0"	"15287"	"5919"	""	""	""	""	"56211"	"22086"	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"8b90390b-a7b2-491e-bcf0-925812c85982"	"TCDCA-d4 [IS]"	""	""	"(-) 452.6 > 74.1 [35.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"149448"	"40136"	""	"++"	"2"	"7.04"	"7.05"	"-0.01"	"VALID"	"1.2"	""	"255"	"255"	"2"	"255"	"8660c4f1-1244-4593-899f-130e3090f6c7"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"11618"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.2 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9795"	"116.88"	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.56"	"16.88"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 452.6 > 74.1 [35.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"40137"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"127865x + 0.0"	"40136"	""	""	""	""	""	"149448"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"b0a376a5-a71a-414a-8985-0e7ad9c40ac9"	"TDCA-d4 [IS]"	""	""	"(-) 502.6 > 80.1 [63.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"85157"	"23713"	""	"---"	"0"	"7.47"	"7.53"	"-0.06"	"VALID"	"1.2"	""	"255"	"255"	"2"	"0"	"72539f72-c9bd-4604-9410-2b9ecd8b282c"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"3772"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"1.2 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9681"	"115.45"	"848c655c-c5dc-45fd-94da-78386340e126"	""	"0.367"	""	""	""	""	"3.44"	"15.45"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 502.6 > 80.1 [63.0V]"	"(-) 502.6 > 124.1 [54.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"23715"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"100423x + 0.0"	"23713"	"8693"	""	""	""	""	"85157"	"30785"	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"2cc4ac6b-230d-41c8-9ec9-ef87d86eb97a"	"TLCA-d4 [IS]"	""	""	"(-) 486.6 > 80.1 [59.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"76646"	"20106"	""	"+"	"1"	"8.48"	"8.36"	"0.12"	"VALID"	"1.1"	""	"255"	"255"	"1"	"255"	"81198479-ea7a-4031-8e37-3a37d01510a1"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"12725"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.1 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9785"	"106.33"	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.62"	"6.33"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 486.6 > 80.1 [59.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"20107"	""	""	"4"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"72087x + 0.0"	"20106"	""	""	""	""	""	"76646"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"5c54f63d-5c20-48c7-83fd-b0cab9532295"	"TUDCA-d4 [IS]"	""	""	"(-) 502.6 > 80.1 [58.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"57671"	"15828"	""	"++"	"2"	"5.21"	"5.22"	"-0.01"	"VALID"	"1.0"	""	"255"	"255"	"2"	"255"	"4f1525e5-7bab-4325-a917-d915526170f5"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"40335"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.0 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.8941"	"95.69"	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.44"	"-4.31"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 502.6 > 80.1 [58.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"15828"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"60269x + 0.0"	"15828"	""	""	""	""	""	"57671"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16897_020_50.d"	"94b3a027-c46c-48bb-b494-603d6695cac3"	"Tauro-ursodeoxycholic acid (TUDCA)"	""	""	"(-) 498.3 > 80.1 [61.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"116788"	"31158"	""	"++"	"2"	"5.22"	"5.22"	"-0.00"	"VALID"	"5.5"	""	"255"	"255"	"2"	"255"	"82c55f08-9870-4d66-9b0c-4b6b6f6c0503"	"SAMPLE"	"no"	"TUDCA-d4"	"5.21"	"57671"	"15828"	"1.00"	"2.025"	"1.969"	"190.7"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"5.5 units"	""	""	""	""	"IN_BATCH"	"0.9992"	""	"848c655c-c5dc-45fd-94da-78386340e126"	""	""	""	""	""	""	"3.49"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 498.3 > 80.1 [61.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"32406"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.4009x - 0.1609"	"31158"	""	""	""	""	""	"116788"	""	""	""	""	""	"Wed Apr 19 23:01:34 AWST 2023"	"2023-04-21 08:43:00.143"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
